,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
214,frozenset({'CARLSBERG                     '}),frozenset({'TUBORG                        '}),0.02452059100911663,0.021033980166328483,0.001857620530993684,0.07575757575757576,3.6016757246376816,0.0013418549060412724,1.0592091362134808
215,frozenset({'TUBORG                        '}),frozenset({'CARLSBERG                     '}),0.021033980166328483,0.02452059100911663,0.001857620530993684,0.08831521739130435,3.6016757246376816,0.0013418549060412724,1.0699744337068406
693,frozenset({'SAMBUCA                       '}),"frozenset({'GREAT LAKES SHAKE                   ', 'QUA  MINERAL WATER(1000ML)    '})",0.06320196621988511,0.004029607613386299,0.0009145208767968907,0.014469816866380287,3.5908749075993804,0.0006598417525362579,1.0105934951883442
688,"frozenset({'GREAT LAKES SHAKE                   ', 'QUA  MINERAL WATER(1000ML)    '})",frozenset({'SAMBUCA                       '}),0.004029607613386299,0.06320196621988511,0.0009145208767968907,0.2269503546099291,3.5908749075993804,0.0006598417525362579,1.2118213097522588
160,frozenset({'DOPPIO                        '}),frozenset({'CAFFE LATTE                   '}),0.007487639678774542,0.029936269326398215,0.0007859163784973279,0.10496183206106871,3.506176100858096,0.0005617643804545074,1.0838238696651754
161,frozenset({'CAFFE LATTE                   '}),frozenset({'DOPPIO                        '}),0.029936269326398215,0.007487639678774542,0.0007859163784973279,0.026252983293556086,3.5061761008580956,0.0005617643804545074,1.0192712719965527
462,frozenset({'TOBLERONE SHAKE               '}),frozenset({'KIT KAT SHAKE                 '}),0.015546854905547141,0.02399188362721843,0.0012574662055957245,0.08088235294117646,3.371238131941281,0.0008844678719325875,1.0618968306135863
463,frozenset({'KIT KAT SHAKE                 '}),frozenset({'TOBLERONE SHAKE               '}),0.02399188362721843,0.015546854905547141,0.0012574662055957245,0.05241215008933889,3.371238131941281,0.0008844678719325875,1.0389043561367606
33,frozenset({'POUTINE WITH FRIES            '}),frozenset({'ADD ON S                      '}),0.04878397302163413,0.0050441542110828495,0.0008287845445971822,0.016988869361452844,3.3680313191308584,0.0005827106616467543,1.0121511494408115
32,frozenset({'ADD ON S                      '}),frozenset({'POUTINE WITH FRIES            '}),0.0050441542110828495,0.04878397302163413,0.0008287845445971822,0.1643059490084986,3.368031319130858,0.0005827106616467543,1.1382347712656378
297,frozenset({'PINK LEMONADE                 '}),frozenset({'COUNTRY LEMONADE              '}),0.020219485010431255,0.025849504158212112,0.0017290160326941214,0.08551236749116607,3.3080854072784875,0.0012063523708400713,1.0652418482350308
296,frozenset({'COUNTRY LEMONADE              '}),frozenset({'PINK LEMONADE                 '}),0.025849504158212112,0.020219485010431255,0.0017290160326941214,0.06688778330569375,3.3080854072784875,0.0012063523708400713,1.050013596928987
583,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'SNICKER BAR SHAKE             '}),0.028421594124203368,0.008359292389471579,0.000757337601097425,0.026646556058320763,3.1876568992707752,0.0005197531856383217,1.0187878964035852
582,frozenset({'SNICKER BAR SHAKE             '}),frozenset({'OREO COOKIE SHAKE             '}),0.008359292389471579,0.028421594124203368,0.000757337601097425,0.0905982905982906,3.1876568992707752,0.0005197531856383217,1.0683709914235733
493,frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),frozenset({'MAGGI NDL ARRABIATA           '}),0.018204681203738103,0.012588951444657197,0.0007287588236975222,0.04003139717425432,3.1798833564684066,0.0004995809759581997,1.0285868159112892
